DOI,TokensTitulo,TokensAbstract,Autores,Fecha,Seccion
10.48550./arXiv.2503.11108,"['limit', 'kv', 'cache', 'compression', 'tensor', 'attention', 'base', 'autoregressive', 'transformer']","['key', 'value', 'kv', 'cache', 'autoregressive', 'transformer', 'present', 'significant', 'bottleneck', 'inference', 'restrict', 'context', 'length', 'capability', 'large', 'language', 'model', 'llm', 'previous', 'work', 'analyze', 'fundamental', 'space', 'complexity', 'barrier', 'standard', 'attention', 'mechanism', 'haris', 'onak', 'work', 'generalize', 'space', 'complexity', 'barrier', 'result', 'to', 'tensor', 'attention', 'version', 'theoretical', 'contribution', 'rely', 'novel', 'reduction', 'communication', 'complexity', 'deduce', 'memory', 'lower', 'bind', 'tensor', 'structure', 'attention', 'mechanism', 'd', 'low', 'dimensional', 'regime', 'd', 'analyze', 'theoretical', 'bound', 'space', 'complexity', 'as', 'well', 'overall', 'work', 'provide', 'theoretical', 'foundation', 'to', 'understand', 'compression', 'expressivity', 'tradeoff', 'tensor', 'attention', 'mechanism', 'offer', 'more', 'perspective', 'develop', 'more', 'memory', 'efficient', 'transformer', 'architecture']","Yifang Chen, Xiaoyu Li, Yingyu Liang, Zhenmei Shi, Zhao Song, Yu Tian",14/03/2025,Computacion&Lenguaje
10.48550./arXiv.2503.11074,"['large', 'reasoning', 'model', 'agent', 'scenario', 'explore', 'necessity', 'reasoning', 'capability']","['rise', 'large', 'reasoning', 'model', 'lrm', 'signify', 'paradigm', 'shift', 'advanced', 'computational', 'reasoning', 'yet', 'progress', 'disrupt', 'traditional', 'agent', 'framework', 'traditionally', 'anchor', 'execution', 'orient', 'large', 'language', 'model', 'llm', 'to', 'explore', 'transformation', 'propose', 'larma', 'framework', 'encompass', 'nine', 'task', 'tool', 'usage', 'plan', 'design', 'problem', 'solving', 'assess', 'three', 'top', 'llm', 'sonnet', 'five', 'lead', 'lrm', 'deepseek', 'finding', 'address', 'four', 'research', 'question', 'lrm', 'surpass', 'llm', 'reasoning', 'intensive', 'task', 'plan', 'design', 'leverage', 'iterative', 'reflection', 'superior', 'outcome', 'llm', 'excel', 'execution', 'drive', 'task', 'such', 'tool', 'usage', 'prioritize', 'efficiency', 'hybrid', 'llm', 'lrm', 'configuration', 'pair', 'llm', 'actor', 'lrm', 'reflector', 'optimize', 'agent', 'performance', 'blend', 'execution', 'speed', 'reasoning', 'depth', 'lrm', 'enhance', 'reasoning', 'incur', 'high', 'computational', 'cost', 'prolonged', 'processing', 'behavioral', 'challenge', 'include', 'overthinke', 'fact', 'ignore', 'tendency', 'study', 'foster', 'deep', 'inquiry', 'lrm', 'balance', 'deep', 'thinking', 'overthinke', 'lay', 'critical', 'foundation', 'future', 'agent', 'design', 'advancement']","Xueyang Zhou, Guiyao Tie, Guowen Zhang, Weidong Wang, Zhigang Zuo, Di Wu, Duanfeng Chu, Pan Zhou, Lichao Sun, Neil Zhenqiang Gong",14/03/2025,Computacion&Lenguaje
10.48550./arXiv.2503.10968,"['combinatorial', 'optimization', 'use', 'llm', 'to', 'aid', 'non', 'expert', 'improve', 'optimization', 'algorithm']","['large', 'language', 'model', 'llm', 'have', 'show', 'notable', 'potential', 'code', 'generation', 'optimization', 'algorithm', 'unlock', 'exciting', 'new', 'opportunity', 'paper', 'examine', 'llm', 'rather', 'create', 'algorithm', 'scratch', 'can', 'improve', 'exist', 'one', 'need', 'specialized', 'expertise', 'to', 'explore', 'potential', 'select', 'baseline', 'optimization', 'algorithm', 'various', 'domain', 'metaheuristic', 'reinforcement', 'learning', 'deterministic', 'exact', 'method', 'to', 'solve', 'classic', 'travel', 'salesman', 'problem', 'result', 'show', 'simple', 'methodology', 'often', 'result', 'llm', 'generate', 'algorithm', 'variant', 'improve', 'baseline', 'algorithm', 'term', 'solution', 'quality', 'reduction', 'computational', 'time', 'simplification', 'code', 'complexity', 'all', 'require', 'specialized', 'optimization', 'knowledge', 'advanced', 'algorithmic', 'implementation', 'skill']","Camilo Chacón Sartori, Christian Blum",14/03/2025,Computacion&Lenguaje
10.48550./arXiv.2503.10965,"['audit', 'language', 'model', 'hide', 'objective']","['study', 'feasibility', 'conduct', 'alignment', 'audit', 'investigation', 'model', 'have', 'undesired', 'objective', 'testbe', 'train', 'language', 'model', 'hidden', 'objective', 'training', 'pipeline', 'first', 'teach', 'model', 'exploitable', 'error', 'rlhf', 'reward', 'model', 'rms', 'then', 'train', 'model', 'to', 'exploit', 'error', 'verify', 'distribution', 'evaluation', 'model', 'generalize', 'to', 'exhibit', 'behavior', 'believe', 'rm', 'rate', 'highly', 'include', 'one', 'not', 'reinforce', 'training', 'leverage', 'model', 'to', 'study', 'alignment', 'audits', 'two', 'way', 'first', 'conduct', 'blind', 'auditing', 'game', 'four', 'team', 'unaware', 'model', 'hide', 'objective', 'training', 'investigate', 'concern', 'behavior', 'cause', 'three', 'team', 'successfully', 'uncover', 'model', 'hidden', 'objective', 'use', 'technique', 'include', 'interpretability', 'sparse', 'autoencoder', 'saes', 'behavioral', 'attack', 'train', 'datum', 'analysis', 'second', 'conduct', 'unblinded', 'follow', 'study', 'eight', 'technique', 'audit', 'model', 'analyze', 'strength', 'limitation', 'overall', 'work', 'provide', 'concrete', 'example', 'use', 'alignment', 'audits', 'to', 'discover', 'model', 'hide', 'objective', 'propose', 'methodology', 'practice', 'validate', 'progress', 'alignment', 'auditing']","Samuel Marks, Johannes Treutlein, Trenton Bricken, Jack Lindsey, Jonathan Marcus, Siddharth Mishra-Sharma, Daniel Ziegler, Emmanuel Ameisen, Joshua Batson, Tim Belonax, Samuel R. Bowman, Shan Carter, Brian Chen, Hoagy Cunningham, Carson Denison, Florian Dietz, Satvik Golechha, Akbir Khan, Jan Kirchner, Jan Leike, Austin Meek, Kei Nishimura-Gasparian, Euan Ong, Christopher Olah, Adam Pearce, Fabien Roger, Jeanne Salle, Andy Shih, Meg Tong, Drake Thomas, Kelley Rivoire, Adam Jermyn, Monte MacDiarmid, Tom Henighan, Evan Hubinger",14/03/2025,Computacion&Lenguaje
10.48550./arXiv.2503.10883,"['chat', 'ts', 'enhance', 'multi', 'modal', 'reasoning', 'time', 'series', 'natural', 'language', 'datum']","['time', 'series', 'analysis', 'be', 'critical', 'wide', 'range', 'field', 'such', 'healthcare', 'finance', 'transportation', 'energy', 'many', 'other', 'practical', 'application', 'often', 'involve', 'analyze', 'time', 'series', 'datum', 'contextual', 'information', 'form', 'natural', 'language', 'to', 'support', 'informed', 'decision', 'however', 'current', 'time', 'series', 'model', 'be', 'limit', 'ability', 'to', 'perform', 'reasoning', 'involve', 'time', 'series', 'textual', 'content', 'work', 'address', 'gap', 'introduce', 'ts', 'large', 'language', 'model', 'llm', 'base', 'framework', 'design', 'to', 'support', 'reasoning', 'time', 'series', 'textual', 'datum', 'traditional', 'model', 'chat', 'ts', 'integrate', 'time', 'series', 'token', 'llm', 'vocabulary', 'enhance', 'reasoning', 'ability', 'modality', 'compromise', 'core', 'natural', 'language', 'capability', 'enable', 'practical', 'analysis', 'reasoning', 'modality', 'to', 'support', 'learning', 'evaluation', 'setup', 'contribute', 'new', 'dataset', 'instruct', 'training', 'dataset', 'pair', 'diverse', 'time', 'series', 'datum', 'relevant', 'text', 'instruction', 'response', 'instruction', 'tuning', 'instruct', 'question', 'answer', 'qa', 'gold', 'dataset', 'provide', 'multiple', 'choice', 'question', 'design', 'to', 'evaluate', 'multimodal', 'reasoning', 'instruct', 'quantitative', 'probe', 'set', 'contain', 'small', 'subset', 'ts', 'instruct', 'qa', 'task', 'math', 'decision', 'make', 'question', 'llm', 'evaluation', 'design', 'training', 'strategy', 'to', 'preserve', 'inherent', 'reasoning', 'capability', 'llm', 'augment', 'time', 'series', 'reasoning', 'experiment', 'show', 'chat', 'ts', 'achieve', 'state', 'art', 'performance', 'multi', 'modal', 'reasoning', 'task', 'maintain', 'strong', 'natural', 'language', 'proficiency', 'improve', 'time', 'series', 'reasoning', 'ensure', 'replicability', 'facilitate', 'future', 'research', 'model', 'dataset', 'code', 'will', 'be', 'available', 'url']","Paul Quinlan, Qingguo Li, Xiaodan Zhu",13/03/2025,Computacion&Lenguaje
10.48550./arXiv.2503.10857,"['understand', 'graphical', 'perception', 'large', 'multimodal', 'model']","['promising', 'result', 'large', 'multimodal', 'model', 'lmms', 'complex', 'vision', 'language', 'task', 'require', 'knowledge', 'reasoning', 'perception', 'ability', 'together', 'surprisingly', 'find', 'model', 'struggle', 'simple', 'task', 'infographic', 'require', 'perception', 'only', 'exist', 'benchmark', 'primarily', 'focus', 'end', 'task', 'require', 'various', 'ability', 'provide', 'limited', 'fine', 'grain', 'insight', 'limitation', 'model', 'perception', 'ability', 'to', 'address', 'gap', 'leverage', 'theory', 'graphical', 'perception', 'approach', 'use', 'to', 'study', 'human', 'decode', 'visual', 'information', 'encode', 'chart', 'graph', 'to', 'develop', 'evaluation', 'framework', 'analyze', 'gap', 'lmms', 'perception', 'ability', 'chart', 'automated', 'task', 'generation', 'response', 'evaluation', 'design', 'framework', 'enable', 'comprehensive', 'control', 'testing', 'lmms', 'graphical', 'perception', 'diverse', 'chart', 'type', 'visual', 'element', 'task', 'type', 'apply', 'framework', 'to', 'evaluate', 'diagnose', 'perception', 'capability', 'state', 'art', 'lmms', 'three', 'granularity', 'level', 'chart', 'visual', 'element', 'pixel', 'finding', 'underscore', 'several', 'critical', 'limitation', 'current', 'state', 'art', 'lmms', 'include', 'inability', 'to', 'generalize', 'chart', 'type', 'understand', 'fundamental', 'visual', 'element', 'cross', 'reference', 'value', 'chart', 'insight', 'provide', 'guidance', 'future', 'improvement', 'perception', 'ability', 'lmms', 'evaluation', 'framework', 'label', 'datum', 'be', 'publicly', 'available', 'https', 'url']","Kai Zhang, Jianwei Yang, Jeevana Priya Inala, Chandan Singh, Jianfeng Gao, Yu Su, Chenglong Wang",13/03/2025,Computacion&Lenguaje
10.48550./arXiv.2503.10742,"['keyframe', 'orient', 'vision', 'pruning', 'enhance', 'efficiency', 'large', 'vision', 'language', 'model', 'long', 'form', 'video', 'processing']","['vision', 'language', 'model', 'vlm', 'demonstrate', 'strong', 'capability', 'jointly', 'process', 'visual', 'textual', 'datum', 'however', 'often', 'incur', 'substantial', 'computational', 'overhead', 'redundant', 'visual', 'information', 'particularly', 'long', 'form', 'video', 'scenario', 'exist', 'approach', 'predominantly', 'focus', 'vision', 'pruning', 'may', 'overlook', 'spatio', 'temporal', 'dependency', 'keyframe', 'selection', 'identify', 'informative', 'frame', 'discard', 'other', 'thus', 'disrupt', 'contextual', 'continuity', 'work', 'propose', 'kvtp', 'keyframe', 'orient', 'vision', 'token', 'pruning', 'novel', 'framework', 'overcome', 'drawback', 'token', 'pruning', 'keyframe', 'selection', 'adaptively', 'assign', 'pruning', 'rate', 'base', 'frame', 'relevance', 'query', 'kvtp', 'effectively', 'retain', 'essential', 'contextual', 'information', 'significantly', 'reduce', 'redundant', 'computation', 'to', 'thoroughly', 'evaluate', 'long', 'form', 'video', 'understand', 'capacity', 'vlm', 'curate', 'reorganize', 'subset', 'videomme', 'egoschema', 'nextqa', 'unified', 'benchmark', 'name', 'sparsekv', 'qa', 'highlight', 'real', 'world', 'scenario', 'sparse', 'crucial', 'event', 'experiment', 'vlm', 'various', 'scale', 'show', 'kvtp', 'can', 'reduce', 'token', 'usage', 'compromise', 'spatiotemporal', 'contextual', 'consistency', 'significantly', 'cut', 'computation', 'maintain', 'performance', 'result', 'demonstrate', 'approach', 'effectiveness', 'efficient', 'long', 'video', 'processing', 'facilitate', 'more', 'scalable', 'vlm', 'deployment']","Yudong Liu, Jingwei Sun, Yueqian Lin, Jingyang Zhang, Ming Yin, Qinsi Wang, Jianyi Zhang, Hai Li, Yiran Chen",13/03/2025,Computacion&Lenguaje
10.48550./arXiv.2503.10695,"['introduce', 'verification', 'task', 'set', 'consistency', 'set', 'consistency', 'energy', 'network']","['examine', 'logical', 'inconsistency', 'multiple', 'statement', 'such', 'collection', 'sentence', 'question', 'answer', 'pair', 'be', 'crucial', 'challenge', 'machine', 'learning', 'particularly', 'ensure', 'safety', 'reliability', 'model', 'traditional', 'method', 'rely', 'pairwise', 'comparison', 'often', 'fail', 'to', 'capture', 'inconsistency', 'only', 'emerge', 'more', 'two', 'statement', 'be', 'evaluate', 'collectively', 'to', 'address', 'gap', 'introduce', 'task', 'set', 'consistency', 'verification', 'extension', 'natural', 'language', 'inference', 'nli', 'assess', 'logical', 'coherence', 'entire', 'set', 'rather', 'isolated', 'pair', 'build', 'task', 'present', 'set', 'consistency', 'energy', 'network', 'sc', 'energy', 'novel', 'model', 'employ', 'contrastive', 'loss', 'framework', 'to', 'learn', 'compatibility', 'collection', 'statement', 'approach', 'not', 'only', 'efficiently', 'verifie', 'inconsistency', 'pinpoint', 'specific', 'statement', 'responsible', 'logical', 'contradiction', 'also', 'significantly', 'outperform', 'exist', 'method', 'include', 'prompting', 'base', 'llm', 'model', 'furthermore', 'release', 'two', 'new', 'dataset', 'set', 'lconvqa', 'set', 'snli', 'set', 'consistency', 'verification', 'task']","Mooho Song, Jay-Yoon Lee",12/03/2025,Computacion&Lenguaje
10.48550./arXiv.2503.10665,"['small', 'vision', 'language', 'model', 'survey', 'compact', 'architecture', 'technique']","['emergence', 'small', 'vision', 'language', 'model', 'svlm', 'mark', 'critical', 'advancement', 'multimodal', 'ai', 'enable', 'efficient', 'processing', 'visual', 'textual', 'datum', 'resource', 'constrain', 'environment', 'survey', 'offer', 'comprehensive', 'exploration', 'svlm', 'development', 'present', 'taxonomy', 'architecture', 'transformer', 'base', 'mamba', 'base', 'hybrid', 'highlight', 'innovation', 'compact', 'design', 'computational', 'efficiency', 'technique', 'such', 'knowledge', 'distillation', 'lightweight', 'attention', 'mechanism', 'modality', 'pre', 'fusion', 'be', 'discuss', 'enabler', 'high', 'performance', 'reduced', 'resource', 'requirement', 'depth', 'analysis', 'model', 'tinygpt', 'v', 'vl', 'mamba', 'identify', 'trade', 'off', 'accuracy', 'efficiency', 'scalability', 'persistent', 'challenge', 'include', 'datum', 'bias', 'generalization', 'complex', 'task', 'be', 'critically', 'examine', 'propose', 'pathway', 'address', 'consolidate', 'advancement', 'svlm', 'work', 'underscore', 'transformative', 'potential', 'accessible', 'ai', 'set', 'foundation', 'future', 'research', 'efficient', 'multimodal', 'system']","Nitesh Patnaik, Navdeep Nayak, Himani Bansal Agrawal, Moinak Chinmoy Khamaru, Gourav Bal, Saishree Smaranika Panda, Rishi Raj, Vishal Meena, Kartheek Vadlamani",09/03/2025,Computacion&Lenguaje
10.48550./arXiv.2503.10650,"['ai', 'enable', 'user', 'specific', 'cyberbullying', 'severity', 'detection', 'explainability']","['rise', 'social', 'medium', 'have', 'significantly', 'increase', 'prevalence', 'cyberbullying', 'cb', 'pose', 'serious', 'risk', 'mental', 'physical', 'well', 'being', 'effective', 'detection', 'system', 'be', 'essential', 'mitigate', 'impact', 'several', 'machine', 'learning', 'ml', 'model', 'have', 'be', 'develop', 'few', 'incorporate', 'victim', 'psychological', 'demographic', 'behavioral', 'factor', 'bully', 'comment', 'to', 'assess', 'severity', 'study', 'propose', 'ai', 'model', 'intregrate', 'user', 'specific', 'attribute', 'include', 'psychological', 'factor', 'self', 'esteem', 'anxiety', 'depression', 'online', 'behavior', 'internet', 'usage', 'disciplinary', 'history', 'demographic', 'attribute', 'race', 'gender', 'ethnicity', 'social', 'medium', 'comment', 'additionally', 'introduce', 're', 'labeling', 'technique', 'categorize', 'social', 'medium', 'comment', 'three', 'severity', 'level', 'not', 'bully', 'mild', 'bullying', 'severe', 'bullying', 'consider', 'user', 'specific', 'http', 'url', 'lstm', 'model', 'be', 'train', 'use', 'feature', 'incorporate', 'emotional', 'topical', 'representation', 'social', 'medium', 'comment', 'as', 'well', 'user', 'level', 'attribute', 'outperform', 'exist', 'baseline', 'model', 'achieve', 'high', 'accuracy', 'score', 'to', 'identify', 'key', 'factor', 'influence', 'severity', 'cyberbullying', 'employ', 'explainable', 'ai', 'technique', 'shap', 'lime', 'to', 'interpret', 'model', 'decision', 'make', 'process', 'finding', 'reveal', 'hate', 'comment', 'victim', 'belong', 'specific', 'racial', 'gender', 'group', 'be', 'more', 'frequently', 'target', 'exhibit', 'high', 'incidence', 'depression', 'disciplinary', 'issue', 'low', 'self', 'esteem', 'additionally', 'individual', 'prior', 'history', 'bullying', 'be', 'great', 'risk', 'become', 'victim', 'cyberbullying']","Tabia Tanzin Prama, Jannatul Ferdaws Amrin, Md. Mushfique Anwar, Iqbal H. Sarker",04/03/2025,Computacion&Lenguaje
10.48550./arXiv.2503.10649,"['measure', 'political', 'preference', 'ai', 'system', 'integrative', 'approach']","['political', 'bias', 'large', 'language', 'model', 'artificial', 'intelligence', 'ai', 'system', 'such', 'openai', 'chatgpt', 'google', 'gemini', 'have', 'be', 'previously', 'report', 'several', 'prior', 'study', 'have', 'attempt', 'to', 'quantify', 'bias', 'use', 'political', 'orientation', 'test', 'such', 'approach', 'be', 'limit', 'potential', 'test', 'calibration', 'bias', 'constrain', 'response', 'format', 'do', 'not', 'reflect', 'real', 'world', 'human', 'ai', 'interaction', 'study', 'employ', 'multi', 'method', 'approach', 'to', 'assess', 'political', 'bias', 'lead', 'ai', 'system', 'integrate', 'four', 'complementary', 'methodology', 'linguistic', 'comparison', 'ai', 'generate', 'text', 'language', 'use', 'republican', 'democratic', 'congress', 'member', 'analysis', 'political', 'viewpoint', 'embed', 'ai', 'generate', 'policy', 'recommendation', 'sentiment', 'analysis', 'ai', 'generate', 'text', 'politically', 'affiliate', 'public', 'figure', 'standardize', 'political', 'orientation', 'testing', 'result', 'indicate', 'consistent', 'left', 'lean', 'bias', 'most', 'contemporary', 'ai', 'system', 'arguably', 'vary', 'degree', 'intensity', 'however', 'bias', 'be', 'not', 'inherent', 'feature', 'llm', 'prior', 'research', 'demonstrate', 'fine', 'tune', 'politically', 'skew', 'datum', 'can', 'realign', 'model', 'ideological', 'spectrum', 'presence', 'systematic', 'political', 'bias', 'ai', 'system', 'pose', 'risk', 'include', 'reduce', 'viewpoint', 'diversity', 'increase', 'societal', 'polarization', 'potential', 'public', 'mistrust', 'ai', 'technology', 'to', 'mitigate', 'risk', 'ai', 'system', 'should', 'be', 'design', 'to', 'prioritize', 'factual', 'accuracy', 'maintain', 'neutrality', 'most', 'lawful', 'normative', 'issue', 'furthermore', 'independent', 'monitoring', 'platform', 'be', 'necessary', 'to', 'ensure', 'transparency', 'accountability', 'responsible', 'ai', 'development']",David Rozado,04/03/2025,Computacion&Lenguaje
10.48550./arXiv.2503.10620,"['tower', 'spire', 'add', 'speech', 'modality', 'text', 'only', 'llm']","['large', 'language', 'model', 'llm', 'have', 'show', 'remarkable', 'performance', 'generalization', 'capability', 'multiple', 'language', 'task', 'make', 'very', 'attractive', 'target', 'multi', 'modality', 'integration', 'image', 'speech', 'work', 'extend', 'exist', 'llm', 'speech', 'modality', 'speech', 'discretization', 'continued', 'pre', 'training', 'particular', 'be', 'interested', 'multilingual', 'llm', 'such', 'tower', 'pre', 'training', 'setting', 'allow', 'to', 'treat', 'discretized', 'speech', 'input', 'additional', 'translation', 'language', 'result', 'open', 'source', 'model', 'spire', 'be', 'able', 'to', 'transcribe', 'translate', 'english', 'speech', 'input', 'maintain', 'tower', 'original', 'performance', 'translation', 'relate', 'task', 'showcase', 'discretize', 'speech', 'input', 'integration', 'additional', 'language', 'be', 'feasible', 'llm', 'adaptation', 'make', 'code', 'model', 'available', 'community']","Kshitij Ambilduke, Ben Peters, Sonal Sannigrahi, Anil Keshwani, Tsz Kin Lam, Bruno Martins, Marcely Zanon Boito, André F.T. Martins",13/03/2025,Computacion&Lenguaje
10.48550./arXiv.2503.10617,"['compositional', 'subspace', 'representation', 'fine', 'tune', 'adaptive', 'large', 'language', 'model']","['adapt', 'large', 'language', 'model', 'multiple', 'task', 'can', 'cause', 'cross', 'skill', 'interference', 'improvement', 'one', 'skill', 'degrade', 'method', 'such', 'lora', 'impose', 'orthogonality', 'constraint', 'weight', 'level', 'do', 'not', 'fully', 'address', 'interference', 'hide', 'state', 'representation', 'propose', 'compositional', 'subspace', 'representation', 'fine', 'tune', 'cs', 'reft', 'novel', 'representation', 'base', 'approach', 'learn', 'multiple', 'orthonormal', 'subspace', 'transformation', 'specialize', 'distinct', 'skill', 'compose', 'lightweight', 'router', 'isolate', 'subspace', 'edit', 'hidden', 'state', 'rather', 'weight', 'matrix', 'cs', 'reft', 'prevent', 'cross', 'task', 'conflict', 'more', 'effectively', 'alpacaeval', 'benchmark', 'apply', 'cs', 'reft', 'achieve', 'win', 'rate', 'surpass', 'turbo', 'require', 'only', 'model', 'parameter', 'finding', 'show', 'specialized', 'representation', 'edit', 'compose', 'simple', 'router', 'significantly', 'enhance', 'multi', 'task', 'instruction', 'follow', 'minimal', 'overhead']",Andy Zhou,13/03/2025,Computacion&Lenguaje
10.48550./arXiv.2503.10533,"['impact', 'item', 'writing', 'flaw', 'difficulty', 'discrimination', 'item', 'response', 'theory']","['high', 'quality', 'test', 'item', 'be', 'essential', 'educational', 'assessment', 'particularly', 'item', 'response', 'theory', 'irt', 'traditional', 'validation', 'method', 'rely', 'resource', 'intensive', 'pilot', 'testing', 'to', 'estimate', 'item', 'difficulty', 'discrimination', 'more', 'recently', 'item', 'writing', 'flaw', 'iwf', 'rubric', 'emerge', 'domain', 'general', 'approach', 'evaluate', 'test', 'item', 'base', 'textual', 'feature', 'however', 'relationship', 'irt', 'parameter', 'remain', 'underexplored', 'to', 'address', 'gap', 'conduct', 'study', 'involve', 'multiple', 'choice', 'question', 'various', 'stem', 'subject', 'math', 'biology', 'use', 'automated', 'approach', 'annotate', 'question', 'criterion', 'rubric', 'study', 'relationship', 'data', 'drive', 'irt', 'parameter', 'analysis', 'reveal', 'statistically', 'significant', 'link', 'number', 'iwfs', 'difficulty', 'discrimination', 'parameter', 'particularly', 'life', 'physical', 'science', 'domain', 'far', 'observe', 'specific', 'iwf', 'criterion', 'can', 'impact', 'item', 'quality', 'more', 'less', 'severely', 'negative', 'wording', 'implausible', 'distractor', 'overall', 'iwfs', 'be', 'useful', 'predict', 'irt', 'parameter', 'particularly', 'screen', 'low', 'difficulty', 'mcqs', 'can', 'not', 'replace', 'traditional', 'data', 'drive', 'validation', 'method', 'finding', 'highlight', 'need', 'further', 'research', 'domain', 'general', 'evaluation', 'rubric', 'algorithm', 'understand', 'domain', 'specific', 'content', 'robust', 'item', 'validation']","Robin Schmucker, Steven Moore",13/03/2025,Computacion&Lenguaje
10.48550./arXiv.2503.10515,"['probe', 'llm', 'multilingual', 'discourse', 'generalization', 'unified', 'label', 'set']","['discourse', 'understanding', 'be', 'essential', 'many', 'nlp', 'task', 'most', 'exist', 'work', 'remains', 'constrain', 'framework', 'dependent', 'discourse', 'representation', 'work', 'investigate', 'large', 'language', 'model', 'llm', 'capture', 'discourse', 'knowledge', 'generalize', 'language', 'framework', 'address', 'question', 'two', 'dimension', 'develop', 'unified', 'discourse', 'relation', 'label', 'set', 'to', 'facilitate', 'cross', 'lingual', 'cross', 'framework', 'discourse', 'analysis', 'probe', 'llm', 'to', 'assess', 'encode', 'generalizable', 'discourse', 'abstraction', 'use', 'multilingual', 'discourse', 'relation', 'classification', 'testbe', 'examine', 'comprehensive', 'set', 'llm', 'vary', 'size', 'multilingual', 'capability', 'result', 'show', 'llm', 'especially', 'multilingual', 'training', 'corpora', 'can', 'generalize', 'discourse', 'information', 'language', 'framework', 'further', 'layer', 'wise', 'analysis', 'reveal', 'language', 'generalization', 'discourse', 'level', 'be', 'most', 'salient', 'intermediate', 'layer', 'lastly', 'error', 'analysis', 'provide', 'account', 'challenge', 'relation', 'class']","Florian Eichin, Yang Janet Liu, Barbara Plank, Michael A. Hedderich",13/03/2025,Computacion&Lenguaje
10.48550./arXiv.2503.10497,"['mmlu', 'prox', 'multilingual', 'benchmark', 'advanced', 'large', 'language', 'model', 'evaluation']","['traditional', 'benchmark', 'struggle', 'to', 'evaluate', 'increasingly', 'sophisticated', 'language', 'model', 'multilingual', 'culturally', 'diverse', 'contexts', 'to', 'address', 'gap', 'introduce', 'mmlu', 'prox', 'comprehensive', 'multilingual', 'benchmark', 'cover', 'typologically', 'diverse', 'language', 'approximately', 'question', 'language', 'build', 'challenge', 'reasoning', 'focus', 'design', 'mmlu', 'pro', 'framework', 'employ', 'semi', 'automatic', 'translation', 'process', 'translation', 'generate', 'state', 'art', 'large', 'language', 'model', 'llm', 'be', 'rigorously', 'evaluate', 'expert', 'annotator', 'to', 'ensure', 'conceptual', 'accuracy', 'terminological', 'consistency', 'cultural', 'relevance', 'comprehensively', 'evaluate', 'state', 'art', 'llm', 'use', 'shot', 'chain', 'thought', 'cot', 'zero', 'shot', 'prompt', 'strategy', 'analyze', 'performance', 'linguistic', 'cultural', 'boundary', 'experiment', 'reveal', 'consistent', 'performance', 'degradation', 'high', 'resource', 'language', 'low', 'resource', 'one', 'good', 'model', 'achieve', 'accuracy', 'english', 'drop', 'language', 'swahili', 'highlight', 'persistent', 'gap', 'multilingual', 'capability', 'recent', 'advance', 'mmlu', 'prox', 'be', 'ongoing', 'project', 'be', 'expand', 'benchmark', 'incorporate', 'additional', 'language', 'evaluate', 'more', 'language', 'model', 'to', 'provide', 'more', 'comprehensive', 'assessment', 'multilingual', 'capability']","Weihao Xuan, Rui Yang, Heli Qi, Qingcheng Zeng, Yunze Xiao, Yun Xing, Junjue Wang, Huitao Li, Xin Li, Kunyu Yu, Nan Liu, Qingyu Chen, Douglas Teodoro, Edison Marrese-Taylor, Shijian Lu, Yusuke Iwasawa, Yutaka Matsuo, Irene Li",13/03/2025,Computacion&Lenguaje
10.48550./arXiv.2503.10494,"['source', 'prime', 'multi', 'turn', 'conversation', 'help', 'large', 'language', 'model', 'translate', 'document']","['llm', 'have', 'pave', 'way', 'truly', 'simple', 'document', 'level', 'machine', 'translation', 'challenge', 'such', 'omission', 'error', 'remain', 'paper', 'study', 'simple', 'method', 'handle', 'document', 'level', 'machine', 'translation', 'leverage', 'previous', 'context', 'multi', 'turn', 'conversational', 'manner', 'specifically', 'decompose', 'document', 'segment', 'iteratively', 'translate', 'maintain', 'previous', 'turn', 'method', 'ensure', 'coherent', 'translation', 'additional', 'training', 'can', 'fully', 're', 'use', 'kv', 'cache', 'previous', 'turn', 'thus', 'minimize', 'computational', 'overhead', 'far', 'propose', 'source', 'prime', 'method', 'first', 'provide', 'whole', 'source', 'document', 'multi', 'turn', 'translation', 'empirically', 'show', 'multi', 'turn', 'method', 'outperform', 'translate', 'entire', 'document', 'single', 'turn', 'translate', 'segment', 'independently', 'accord', 'multiple', 'automatic', 'metric', 'representative', 'llm', 'establish', 'strong', 'baseline', 'document', 'level', 'translation', 'use', 'llm']","Hanxu Hu, Jannis Vamvas, Rico Sennrich",13/03/2025,Computacion&Lenguaje
